ï»¿web-scraper-order,web-scraper-start-url,reviewText,location,date,reviewTitle,rating,reviewsWritten,numberThanks,username,reviewedWhen
1557100272-923,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or150-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...nautika restaurant and there's a flight of steps kind of behind it, these lead downwards towards the entrance to the fort plus game of thrones scene settings. 

if you visit the city walls, keep your ticket as it gives you free admission to the fort....more","mansfield, United Kingdom",2016-05-01T00:00:00Z,"magnificent structure, best views",5,74,56,samc522,"Reviewed May 19, 2016"
1557100280-957,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or120-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,as this attraction was free it makes a worthwhile trip especially for game of thrones fans.you get some nice views from the top.,null,2016-08-01T00:00:00Z,free entry with city walls ticket,4,14,3,Elliott G,"Reviewed August 23, 2016"
1557100303-1044,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or30-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...the small bay it overlooks was also very picturesque. it also featured in the tv show game of thrones, so some may be interested in the recent history here along with the older.more","San Carlos de Bariloche, Argentina",2018-05-01T00:00:00Z,great views,4,44,14,davewints,"Reviewed May 17, 2018"
1557100248-833,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or240-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...the views are again stunning and you will get some great photos of the bay (blackwater bay for game of thrones fans!) and old town as well as the coast.more,"Kirknewton, United Kingdom",2014-10-01T00:00:00Z,well worth a visit,5,179,70,DaveMatt7,"Reviewed November 4, 2014"
1557100251-845,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or230-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,it is easy to miss this little gem. it is part of the game of thrones series and offers a great perspective of the wall. admission is included with your ticket to walk the wall.,New York,2014-08-01T00:00:00Z,just outside the walls,5,34,27,Toni G,"Reviewed September 4, 2014"
1557100295-1013,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or60-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,visited this as part of a game of thrones tour. there are many steps and it is very warm in the heat of the day!. our tour was at 5pm for 2.5 hours and it was quite exhausting. great views and some interesting history. it...more,"St. Albans, United Kingdom",2017-08-01T00:00:00Z,great views,4,107,27,Charlie1232015,"Reviewed August 13, 2017"
1557100282-970,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or110-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"we visited the fort during a game of thrones tour. there is a nice garden with benches, shade and a nice view on the ocean and the old town in front of it (which can be accessed without paying), but the view from inside the...more","Stuttgart, Germany",2016-09-01T00:00:00Z,worth a visit,4,9,2,LauraLimoncello,"Reviewed September 18, 2016"
1557100267-909,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or170-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,we went to the fort in the morning and had it almost to ourselves. the views were great and we could certainly envision game of thrones being set there!,"Edgartown, Massachusetts",2015-07-01T00:00:00Z,game of thrones,5,11,2,Susanpph,"Reviewed July 31, 2015"
1557100303-1047,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or30-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"after city walls tour, we endend it at fort lovrjenac and i it was aaaamazing!!! you can see al the game of thrones sites and walk to the top to enjoy sun and sea",null,2017-10-01T00:00:00Z,amazing,5,7,12,AlexaC430,"Reviewed April 6, 2018"
1557100306-1056,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or20-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...old town was filming location for game of thrones - kings landing and view from fort lovrijenac is breathtaking. fort doubles as a red keep in kings landing and itâ€™s overlooking on the  â€œblackwater bayâ€�
possible to go on your own or to take one...more","Osijek, Croatia",2018-07-01T00:00:00Z,â€œred keep - gotâ€�,5,14,4,Ivana K,"Reviewed July 13, 2018"
1557100267-904,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or170-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...the second time we went was with a game of thrones tour, this tour was really cool, it was a combination of history and got in one, made us look at the fort differently, we also missed a few things from the first time, i...more",null,2015-10-01T00:00:00Z,interesting,5,22,8,994candiceh,"Reviewed October 28, 2015"
1557100275-935,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or140-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,this is a short walk from the main walled town of dubrovnik.   game of thrones has filmed here.  there are great views and photo ops when you get up there.,null,2016-06-01T00:00:00Z,"great old fortress, great views",5,4,0,Nancy P,"Reviewed June 11, 2016"
1557100290-993,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or80-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,they were setting up for a game of thrones banquet as we were walking around but other than this being the main site for filming the series (which i've never seen) there's nothing to see.  it is a vigorous walk up to it from the...more,"Trabuco Canyon, California",2017-05-01T00:00:00Z,not much to see except views,3,1085,355,Anonymous855,"Reviewed June 1, 2017"
1557100259-876,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or200-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"fort is used for ""game of thrones"" scenes but no info. at all about this or nothing in the fort at all.
views of town were good","Belfast, United Kingdom",2015-05-01T00:00:00Z,nothing in this - you are paying for views,2,41,24,iansinc61,"Reviewed June 2, 2015"
1557100293-1009,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or70-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...it is well worth climbing up to and for game of thrones fans essential viewing. many scenes were filmed here and on the beach below. the fort is higher than the city walls so you get great views over the town. go in the afternoon...more,"Palmerston North, New Zealand",2018-06-01T00:00:00Z,can use the city walls ticket for entry,5,1323,335,Sus1952,"Reviewed June 30, 2018"
1557100270-913,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or160-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"really beautiful fort with a great view over old dubrovnik, and over the harbour and sea on either side. just fantastic. lots of history. added bonus - it serves as the red keep in the game of thrones tv series!","Lisbon, Portugal",2016-03-01T00:00:00Z,beautiful fort with a gorgeous view over old dubrovnik!,5,11,8,Char K,"Reviewed March 14, 2016"
1557100264-896,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or180-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...there were several fan group tours in here related to game of thrones. also a few nice benches before you go inside, to rest outside for a bit before heading back to old town â€“ you can watch swimmers in the cove.more",United States,2015-09-01T00:00:00Z,just for the views,4,838,324,a-travelin-foodie,"Reviewed September 21, 2015"
1557100245-829,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or250-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...aside, another potential reason for certain people who may consider this is that it was also used as the red keep in game of thrones, so theres some interest for those who like to see actual filming locations. 

pros: freebie entrance (for those paying for...more","Warsaw, Poland",2013-07-01T00:00:00Z,think of it as a freebie...,4,39,22,Andy C,"Reviewed July 10, 2013"
1557100256-866,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or210-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"it makes for a nice walk up here, but there is no exhibit or interior to really investigate, just spectacular views from the tower terrace.  it is included in the ticket you buy for the city walls so you might as well.  it's a little...more","New York City, New York",2015-04-01T00:00:00Z,this is king's landing from game of thrones,4,1416,659,flaneur40,"Reviewed April 11, 2015"
1557100293-1011,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or70-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...seems most people visit this fort as its connected to game of thrones but dont go ou of your way especially.
the harbour below does have a nice bar though!more","Derbyshire, United Kingdom",2017-06-01T00:00:00Z,great view and included in city wall price,3,16,6,midlandsbm,"Reviewed June 5, 2017"
1557100298-1029,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or50-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,you get taken here with all the game of thrones tours but if you don't go on one of the tours it's worth going to for the great views of the old town. it's 50 kuna entrance or it's included in the city walls ticket.,null,2017-09-01T00:00:00Z,views,5,41,9,Cris S,"Reviewed September 2, 2017"
1557100301-1042,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or40-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,the views are really spectacular here of dubrovnik.   it's a great place to take pictures and has been a game of thrones set so if you like that sort of thing it has another interesting angle.,British Columbia,2017-09-01T00:00:00Z,definitely worth doing,5,72,45,Patches07,"Reviewed October 4, 2017"
1557100309-1067,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or10-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...there are a lot of filming locations from game of thrones obviously but even if you are not a fan of the show, i still think it is worth a visit. just like the city walls this is just very cool!more","Spijkenisse, The Netherlands",2018-09-01T00:00:00Z,such an amazing fort,5,149,45,_Rocket-Raccoon_2017,"Reviewed September 10, 2018"
1557100282-964,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or110-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"visit with a game of thrones guide and he can show you all the rooms, areas and buildings used for the filming of the series. this fort is king's landing with some cgi thrown in for good measure. i've also written a separate review on...more","London, United Kingdom",2016-09-01T00:00:00Z,king's landing!!!,5,56,16,mamajane88,"Reviewed October 1, 2016"
1557100295-1022,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or60-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"amazing fort which served as the red keep in game of thrones. if you are a fan then this is a must for you, if you are not then is an amazing structure which offers great views of the whole city.","Dubai, United Arab Emirates",2017-06-01T00:00:00Z,"a must see, mins from pile gate",5,47,19,Miss_Gonzalez_S,"Reviewed July 3, 2017"
1557100280-953,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or120-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,was here as part of the game of thrones walking tour and it offers absolutely gorgeous views of the old town and the surrounding areas. the tour itself is brilliant and a must if you are a fan of the show and or books. there...more,"Cork, Ireland",2016-06-01T00:00:00Z,part of game of thrones tour,5,224,86,aoifeo900,"Reviewed June 15, 2016"
1557100248-837,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or240-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,great place to visit for an hour or so with excellent views of the old town and a must for game of thrones fans.,"Ely, United Kingdom",2014-09-01T00:00:00Z,excellent views,5,8,2,Steve B,"Reviewed September 16, 2014"
1557100285-976,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or100-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"we went inside the fort (the red keep in game of thrones) as part of our game of thrones tour, we saw lots of places where iconic game of thrones scenes were filmed. not sure how much the entry fee is as we got in...more","Stoke-on-Trent, United Kingdom",2016-07-01T00:00:00Z,went inside as part of a game of thrones tour,4,99,40,Hotelreviewchick,"Reviewed July 30, 2016"
1557100288-990,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or90-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,for game of thrones fans this is the red keep. the entrance ticket is the same one you use to get into the city walls. there are beautiful views of the fort that you can see from the walls as well. if you are in...more,New Jersey,2017-08-01T00:00:00Z,got fans,4,1558,3273,OT4311,"Reviewed August 6, 2017"
1557100298-1023,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or50-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...take care with children there are no safety barriers. its a steep climb up. there is no mention of an entrance charge until you have made the climb. 
there is a connection with game of thrones...went over my head!more","Brittany, France",2017-09-01T00:00:00Z,"what a climb, lots of steep steps.",3,51,17,Phillip O,"Reviewed September 26, 2017"
1557100270-917,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or160-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...it is not really all that exciting unless you are a game of thrones fan and they have a specific tour that takes you here and shows  you exactly where filming was done for the series.  that is interesting but if you are doing it...more,"Cairns, Australia",2016-06-01T00:00:00Z,interesting but not great !,3,84,22,James L,"Reviewed July 1, 2016"
1557100309-1069,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or10-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,a must visit for anyone who is a fan of game of thrones or who has an interest in history.  get there nice and early before the crowds.,"Wolverhampton, United Kingdom",2018-08-01T00:00:00Z,the red keep,5,53,33,RivaE,"Reviewed September 5, 2018"
1557100298-1032,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or50-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...i went in and after a few snaps i was out within 15mins with no information of the fort.
however if you're a game of thrones fan then its obviously a must.more","Kent, United Kingdom",2019-04-01T00:00:00Z,great views but don't expect anything else...,2,4,0,Yman26,Reviewed 3 weeks ago
1557100275-940,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or140-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...part of the filming of game of thrones was up in this fort.use the bathroom here as other places charge!more,Newport Beach California,2016-05-01T00:00:00Z,visited this tour as part of dubrovnik walking tours. bathroom visits free,4,49,71,kiwi7kiwi,"Reviewed May 26, 2016"
1557100280-955,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or120-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...oh, and as with most places within a 2 mile radius here, apparently there are some game of thrones filming locations here. if you're into that kind of thing.more","Newcastle upon Tyne, United Kingdom",2016-09-01T00:00:00Z,"nice views, could do with a tidy-up...",3,51,13,Simon B,"Reviewed September 6, 2016"
1557100301-1041,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or40-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,visited as part of a game of thrones tour. beautiful medieval building with stunning views over the old town and the adriatic. great for spotting locations in got too (it is the red keep afterall).,"London, United Kingdom",2017-10-01T00:00:00Z,essential for got fans and non-fans alike,4,11,8,Hubie22,"Reviewed October 13, 2017"
1557100290-1002,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or80-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"initially came to see the sight because game of thrones was filmed here, however i found the scenary to be much more breathtaking than what is seen on screen. there is definitely no cgi to enhance the authentic of the old limestone structure and the...more","Paris, France",2017-02-01T00:00:00Z,beautiful scenary,5,97,24,audreywid,"Reviewed February 15, 2017"
1557100261-887,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or190-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,there is over 100 stone steps in which need to be passed in order to obtain access to the fort. it was the scene for some of the game of thrones filming. the fort provides great views over the old town.,"Jebel Ali, United Arab Emirates",2015-07-01T00:00:00Z,long climb to the fort,3,171,50,Wombler661,"Reviewed August 2, 2015"
1557100245-828,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or250-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...knowing that some scenes of the game of thrones tv series might empower this atmosphere for you. it is not as crowded as other attractions so this is a plus.

apart from those things, there are no special attractions in the castle apart from the...more","Stanford, California",2013-07-01T00:00:00Z,"nice view, that's all.",4,12,6,Bogac_Kerem,"Reviewed July 31, 2013"
1557100303-1046,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or30-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,wonderful view of the old city and many of the game of thrones filming locations. well worth the price to get in and see the area.,Minneapolis,2018-04-01T00:00:00Z,view of the old city,5,14,5,Parkerslake,"Reviewed April 10, 2018"
1557100245-825,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or250-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...this is where the game of thrones is filmed(some props stands etc are in the castle.
 to get to the castle ,take a very narrow path along the wall accessed from the little garden by the pile gate.the easier option is to take the first...more","Boston, Massachusetts",2013-08-01T00:00:00Z,avoid the cruise tourists,4,179,456,brownfootedboobie,"Reviewed September 26, 2013"
1557100285-975,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or100-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,we visited as part of the game of thrones tour and it was interesting to see how the fort had been used in the series. the actual history was interesting too. i have to confess to being more interested in the fact that 2cellos were...more,Hampshire,2016-10-01T00:00:00Z,"""kings landing!""",5,99,64,chebs66,"Reviewed November 3, 2016"
1557100272-925,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or150-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"we visited fort lovrijenac twice, firstly after exploring the city walls and secondly while on a game of thrones tour. the fort is of historical value and there is history to be learnt. after visiting numerous view points of dubrovnik, where we've seen the city...more","Letchworth, United Kingdom",2016-04-01T00:00:00Z,visited twice,5,279,110,Martz4040,"Reviewed May 2, 2016"
1557100248-834,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or240-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,there's not much inside the fort but the views across to dubrovnik old town are beautiful and game of thrones fans can relive the scenes filmed there as the lanister red keep.,"Derby, England, United Kingdom",2014-08-01T00:00:00Z,for game of thrones fans - and others,4,72,41,Deborah M,"Reviewed August 9, 2014"
1557100277-946,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or130-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...it is very popular with the game of thrones fans and they have tours for them too. there is no information given out for this attraction so research it before you go for its history.more,"Minster on Sea, United Kingdom",2016-09-01T00:00:00Z,a must for the game of thrones fans,4,271,78,Kazzer2014,"Reviewed September 20, 2016"
1557100303-1051,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or30-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...secondly as part of the game of thrones walking tour.  on this occasion we had to pay the entrance fee of 50kuna.  however, i understand that if you pay for this separately, this is then reduced from the ticket price for the walls.

the fort...more","Ferryhill, United Kingdom",2017-09-01T00:00:00Z,great fort especially for games of thrones fans,4,23,18,DonnaRDurham,"Reviewed September 13, 2017"
1557100245-831,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or250-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"i counted 178 steps to climb up and everyone was worthwhile. interesting old fortress with spectacular views back over the walled city, (lovrijenac is outside the city). many scenes from latest season of a game of thrones were filmed here and in the old city","Farnham Common, United Kingdom",2013-03-01T00:00:00Z,king's landing,5,777,234,Chris P,"Reviewed March 14, 2013"
1557100275-942,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or140-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,although the walk is hard it is a beautiful point to see all of old town and the bays. it is also a filming location for game of thrones for any fans.,null,2016-05-01T00:00:00Z,"stunning view, great cocktails",4,103,28,Charlotte H,"Reviewed May 23, 2016"
1557100256-863,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or210-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,we really enjoyed our trip to fort lovrijenac and the views from the walls over dubrovnik.  as game of thrones fans this added an additional dimension - though was not why we visited.,Warwickshire,2015-09-01T00:00:00Z,beautiful views of the old city,4,76,43,CazzyWarwickshire,"Reviewed September 8, 2015"
1557100253-857,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or220-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...you also see beyond the immediate town which is interesting. lots of games of thrones filmed here, and it's easy to see why. worth a visit but only if you are fit with good kneesmore",UK,2014-10-01T00:00:00Z,a tough climb but the views are worth it,5,447,182,Louise090,"Reviewed October 31, 2014"
1557100290-998,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or80-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...it is wonderfully photogenic structure which is probably why ""game of thrones"" used it for filming. there is not all that much to see inside, to be honest- just a flag and a few cannons pointed out to sea. however, it is worth coming for...more","Chengdu, China",2017-04-01T00:00:00Z,terrific location and views,4,1845,2533,camsean,"Reviewed April 26, 2017"
1557100288-987,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or90-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,very well preserved ancient fort. moderate climbing up the hill. used for many bloody fighting and cersei/little fingers scenes in the red keep of game of thrones,"Singapore, Singapore",2016-12-01T00:00:00Z,major location for got's red keep,5,38,11,whcheah99,"Reviewed December 23, 2016"
1557100264-899,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or180-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...restaurant nautika and you will see a few steps down behind a bus stop, follow those to the small shingle beach (and game of thrones film set) and you will see the start of the steps.
 as you begin the climb you will keep looking...more","Tamworth, United Kingdom",2015-09-01T00:00:00Z,spectacular views,5,1003,473,poppitshelby,"Reviewed September 18, 2015"
1557100248-836,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or240-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,had a 2am swim in the waters at its feet. lovely to know game of thrones was a filmed right here! great fort and lovely warm waters.,"San Francisco, California",2014-05-01T00:00:00Z,swim at its feet,5,104,74,Tmaharaj,"Reviewed May 29, 2014"
1557100272-929,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or150-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"this seems a  must view for game of thrones fans but we haven't seen it. not much information inside, but assume not much historical value. free to get in with dubrovnik card which is not well publicised. did i mention lots of steps!","Peterborough, United Kingdom",2016-09-01T00:00:00Z,good view of dubrovnik,4,90,17,mark d,"Reviewed October 9, 2016"
1557100288-985,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or90-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"entry is free with the city walls ticket. although there are plenty of steps leading up to the fort, don't let that put you off. the views are incredible. a must do for game of thrones fans as well!!",null,2017-10-01T00:00:00Z,amazing views,5,152,42,katem183,"Reviewed October 15, 2017"
1557100309-1070,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or10-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...the fort is occasionally used for theatrical performances, and appeared as the red keep in game of thrones.  fort lovrijenac is lit at night, which adds to its dramatic appearance.  entrance to the fort is included in the entrance fee to the ancient city walls....more","Marietta, Georgia",2018-05-01T00:00:00Z,imposing fortress on a sea cliff with superb views,4,629,312,Carol A S,"Reviewed August 24, 2018"
1557100259-873,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or200-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...there are probably the most amazing views of the old town of dubrovnik !
here is where the game of thrones was recorded.
it is also one of the best places for hamlet.
place for photos, place for enjoymentmore","Zagreb, Croatia",2015-06-01T00:00:00Z,visit the throne,5,67,29,josip71,"Reviewed June 24, 2015"
1557100408-1074,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...if you have walked the walls of dubrovnik keep your tickets as this will also be valid for entrance to the fort and visa versa if you visit the fort first. a good part of the game of thrones series is filmed here.more,Kelowna,2018-06-01T00:00:00Z,game of thrones filmed here,4,118,40,anniekelowna,"Reviewed July 4, 2018"
1557100408-1077,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...as some have said, if you like game of thrones, many shots were done in the fortress, so iâ€™m sure thatâ€™ll also be of interest.more","Singapore, Singapore",2019-04-01T00:00:00Z,great views and quiet,5,128,49,CanadianChris84,Reviewed 2 weeks ago
1557100408-1075,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...the views over the old town and surrounding areas make the effort worthwhile and there are organised tours which cover the use of the fort in several episodes of ""the game of thrones""more","Conwy, United Kingdom",2018-06-01T00:00:00Z,"well preserved castle with great views and ""the game of thrones"" connections.",4,134,59,David E,"Reviewed June 19, 2018"
1557100408-1082,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...fortunately we got some information about the fortâ€™s history on our other tours. they filmed some game of thrones scenes here too. overall it is definitely worth an hour to see this and get the amazing views of old town.more,"Charlotte, North Carolina",2018-10-01T00:00:00Z,"amazing views, must do",5,81,66,toddoballs132002,"Reviewed October 8, 2018"
1557100408-1078,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...it has such a great history, amazing photo ops, and was used many times in the filming of game of thrones.
when we went, it was 50 kuna per adult to enter. to get the most out of it, i'd recommend having a guide to...more","San Antonio, Texas",2019-03-01T00:00:00Z,historic fort with beautiful panoramic views,4,9,6,mikeoliva,"Reviewed March 25, 2019"
1557100408-1080,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...worth the trip for great views and a quick 20 - 30 minute excursion compared to the wall. again, having done our game of thrones research in advance made it more fun to spot the sets.more",null,2019-01-01T00:00:00Z,nice round off to the city walls walk.,4,14,2,jacquelineisobela,"Reviewed January 2, 2019"
1557100408-1076,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...lots of game of thrones was filmed there which was really interesting . if u donâ€™t have a dubrovnik card itâ€™s 50 kuna  to get in  but then you get 50 kuna off your city walls ticket so keep it  amazing views from here toomore,"Melbourne, Australia",2018-06-01T00:00:00Z,game of thrones tour,5,399,129,282LisaH,"Reviewed June 11, 2018"
