ï»¿web-scraper-order,web-scraper-start-url,reviewText,location,date,reviewTitle,rating,reviewsWritten,numberThanks,username,reviewedWhen
1557099626-103,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or710-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,this fort is just outside the city walls and looms over the adriatic sea most attractively. makes an excellent photo from the walls of dubrovnik.,"Cranston, Rhode Island",2014-09-01T00:00:00Z,an attractive fortress outside the city walls,4,172,61,gmazeman,"Reviewed September 21, 2014"
1557099765-640,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or180-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"this was a good place to visit and if you do the old city wall, your ticket includes entrance into the fort as well.  it has a lot of stairs to access it, so have comfortable walking shoes, and rest if you have to.  fort...more","Calgary, Canada",2017-10-01T00:00:00Z,great views of the old city and awesome sites from got filming,4,10,12,JKL_YYC,"Reviewed October 25, 2017"
1557099810-811,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or10-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"as if we didn't already have enough steps at the city walls, we had some more to get up here, and let me tell you the wind was on the roll so it was hard to get up, but so worth it!
also as a...more","Zrenjanin, Serbia",2019-02-01T00:00:00Z,great view on the old town,5,56,4,tiannekin,"Reviewed February 23, 2019"
1557099789-727,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or90-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"great spot, not visited as much as the old city walls so far less crowded, but so close you shouldn't miss it. offers quite different perspective and great views. compact site, moderate number of steps. on same ticket as the wall walk",Melbourne,2018-07-01T00:00:00Z,dont miss it,5,113,32,Peter0999,"Reviewed August 2, 2018"
1557099718-455,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or360-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"visit with a game of thrones guide and he can show you all the rooms, areas and buildings used for the filming of the series. this fort is king's landing with some cgi thrown in for good measure. i've also written a separate review on...more","London, United Kingdom",2016-09-01T00:00:00Z,king's landing!!!,5,56,16,mamajane88,"Reviewed October 1, 2016"
1557099762-626,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or190-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,the view of the walled old town and the view to the other side of the fort were well worth the steep climb up to the it.  it was free with my dubrovnik card and i would have paid regardless as i knew the views...more,"Raleigh, North Carolina",2017-09-01T00:00:00Z,worth it for the views,4,1321,291,lcb5310,"Reviewed October 19, 2017"
1557099700-385,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or430-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,this was a great place to visit.  the fort was well maintained and so great to take pictures of.  the setting is amazing.,"Woodbridge, Connecticut",2016-06-01T00:00:00Z,great site,5,576,177,Jeffrey L,"Reviewed July 10, 2016"
1557099710-430,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or390-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"the city walls were great, but the views from here were better. it was much quieter and more stark (no pun intended), i found it to be a much more serene experience.","Abu Dhabi, United Arab Emirates",2016-06-01T00:00:00Z,best views of dubrovnik,5,55,18,Logan W,"Reviewed August 16, 2016"
1557099783-711,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or110-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"if you do the wall walk, your ticket includes entry to this castle, and itâ€™s well worth it. i donâ€™t watch got, but iâ€™m glad i made the effort to see this castle. itâ€™s very dramatic with stunning views. i got some amazing photos.","London, United Kingdom",2018-06-01T00:00:00Z,not just for game of thrones fans!,5,115,82,JoozUK,"Reviewed June 13, 2018"
1557099799-764,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or50-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"if you know what my title refers too you know that you will go there. is it worth the admittance, maybe. a tip is to buy the wall ticket and visiting this fort is included in the price.","Auburn, Alabama",2018-09-01T00:00:00Z,the red keep,5,154,47,270KenM,"Reviewed September 28, 2018"
1557099647-191,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or630-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,fort lovrijenac provides nice views of old town.  the architecture inside and out is of mild interest.  the major drawbacks are the stair climbing.  i recommend doing the city walls first and then if you have extra energy then walking over to fort lovrijenac (it's...more,"Chicago, Illinois, United States",2015-06-01T00:00:00Z,nice views of old town,4,31,10,JefftheJuice,"Reviewed June 21, 2015"
1557099602-21,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or800-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"this fort gives you a view of the city from a different angle.

worth visiting after the city walls.

instead of the cable car!","Island of Malta, Malta",2012-06-01T00:00:00Z,included in city wall ticket,5,376,127,LFC_ASR,"Reviewed July 9, 2012"
1557099660-239,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or580-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"this fort is chockers with different sets and  shots from all the seasons of  game of thrones.  for fans there are touring companies that will do a tour mainly of this and a little more of old town for about 25 euro.  

the history behind...more",null,2015-09-01T00:00:00Z,must for game of thornes fans,4,14,2,Jamie m,"Reviewed September 12, 2015"
1557099797-760,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or60-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,worth climbing to the top for the views but we counted 300 steps up to the top.our ticket to the old town walls included entrance to the fort.,"Birmingham, United Kingdom",2018-08-01T00:00:00Z,lots of steps,5,502,231,Pamela B,"Reviewed September 8, 2018"
1557099676-297,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or520-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,game of thrones set. loads of scenes from the tv show were filmed here. a nice place to walk around and the are is very scenic.,"Dundalk, Ireland",2015-05-01T00:00:00Z,game of thrones set,5,52,13,593ciaranc,"Reviewed March 16, 2016"
1557099631-128,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or690-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"loved this small fortress.  the commanding views were almost as amazing as the thought that went into constructing the mutually supporting defensive positions between this fort and the city walls.  hard to comprehend the time, money and engineering that went into all this.","Kapolei, Hawaii",2014-10-01T00:00:00Z,must visit,5,140,76,SeanB_10,"Reviewed October 11, 2014"
1557099676-293,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or520-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"a must see, many will recognise it from game of thrones. i took many photos of this from the city walls walk","Chesterfield, United Kingdom",2015-07-01T00:00:00Z,stunning,5,117,53,Rockies14,"Reviewed April 1, 2016"
1557099775-678,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or140-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"situated near the harbour gate, a ticket to the ancient city walls gets you into the fort for free, so do not miss out. a key got filming location with good views of the old town. again it could done with some information boards, luckiy...more","Cardiff, United Kingdom",2018-04-01T00:00:00Z,"lots of steps, but worth the climb",4,120,82,Dando49,"Reviewed April 12, 2018"
1557099700-383,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or430-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"fort lovrijenac or st lawrence is sometimes referred to as ""dubrovnik's gibraltar"" as it was constructed to help defend the town of dubrovnik. although it is located just next to the walled town, the entrance to the fortress is a little difficult to find. the...more","Singapore, Singapore",2016-06-01T00:00:00Z,great view,4,30,18,Toukta13,"Reviewed July 11, 2016"
1557099668-265,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or550-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...on a sunny day, you will have the sun lighting up the old walls and old town in all its splendor.","Hong Kong, China",2015-10-01T00:00:00Z,best visit in afternoon...,4,32,17,Daniel M,"Reviewed October 20, 2015"
1557099810-809,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or10-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"firstly buy the dubrovnik card, do the city wall walk and your ticket gets you into the fort free. also even a 1 day gets you the 10% discount at the restaurants as there is no date to check.","Windlesham, United Kingdom",2019-03-01T00:00:00Z,lots of steps to climb but great views and photo opportunities,4,133,77,Rutzie,"Reviewed March 6, 2019"
1557099768-643,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or170-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"neat sea fortress built on a high rock where game of thrones was filmed (king's landing.)  if you are a fan of the show, this is a must do for you.  if you are not, which i am not, you will still find it interesting...more","Stuttgart, Germany",2017-11-01T00:00:00Z,sea fortress,3,323,112,MariWolfe929,"Reviewed December 26, 2017"
1557099618-77,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or740-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"the fort itself doesn't have a lot to offer, but the views are better than walking on the wall or the cable car. the ticket to climb the wall includes entry into the fort and it seems like no one knows about it because we...more","Sydney, Australia",2014-07-01T00:00:00Z,the best view of old town,5,18,8,ConcretePlayground,"Reviewed July 19, 2014"
1557099768-652,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or170-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"you aren't told but your city walls tickets include a visit here! and i'd definitely advise it, it's beautiful with gorgeous views of the walls we had just walked round.","Brighton and Hove, United Kingdom",2017-10-01T00:00:00Z,tickets,5,4,0,sparkleandglue,"Reviewed November 3, 2017"
1557099697-380,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or440-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"a great fort, reached by lots of steps, so perhaps not appropriate for those with young kids, however definitely worth the trip up! 

stopped with our breakfast pastries on a rock over looking the right hand side of the cliff and watched the waves roll...more","Leicestershire, United Kingdom",2016-06-01T00:00:00Z,quieter attraction,5,83,29,TazzaG7,"Reviewed June 26, 2016"
1557099810-806,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or10-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"this fort is beautiful and has great views of the city! it is 50 kn and if you go to the city walls first you get access to the fort as well without the additional cost. however, there is not much to see here. you...more","Indianapolis, Indiana",2019-03-01T00:00:00Z,beautiful fortress!,4,57,8,csul17,"Reviewed March 20, 2019"
1557099710-429,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or390-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"i'm glad i read another review and found out that fort lovrijenac is free with our city wall ticket.  it's a bit hard to find how to get there, but pretty cool once you get there.  game of thrones fans, this is where they filmed...more","San Francisco, California",2016-07-01T00:00:00Z,free with your city wall ticket!,3,7,1,Jtwang8,"Reviewed August 17, 2016"
1557099607-36,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or780-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"as with the most places in dubrovnik, lovrijenac has a very nice view of dubrownik from its top but there is not much in it.

it is well preserved, so the historic ambience is there. knowing that some scenes of the game of thrones tv...more","Stanford, California",2013-07-01T00:00:00Z,"nice view, that's all.",4,12,6,Bogac_Kerem,"Reviewed July 31, 2013"
1557099618-73,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or740-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,a nice contrast to the hustle and bustle of the main dubrovnik wall. the fort was quiet and gave striking views over the old town and nearby islands. shady and cool in places too. keep your tickets from the old town walls to avoid paying...more,"Poole, United Kingdom",,stunning views!,4,45,35,AMG351,"Reviewed July 29, 2014"
1557099662-247,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or570-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"while in dubrovnik this fort is well worth a visit, both for seeing it from inside and also to access the beautiful views of its surroundings including dubrovnik old town from its roof top. you must pay a few â‚¬uros to go in, but it...more",Malta,2015-09-01T00:00:00Z,beatiful picturesque fort just outside the old town of dubrovnic.,5,100,22,Dlionking,"Reviewed September 27, 2015"
1557099623-101,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or720-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"there are 3 very good reasons to visit fort lovrijenac:

1. it offers marvelous views on the city walls of dubrovnic and the pretty little bay in front.
2. it is amazingly quiet, so you can walk around and take pictures in peace. what a...more","Leeuwarden, The Netherlands",2013-09-01T00:00:00Z,game of thrones deja vu and sneak preview,5,60,33,Yerun,"Reviewed August 11, 2014"
1557099775-681,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or140-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,wonderful view of the old city and many of the game of thrones filming locations. well worth the price to get in and see the area.,Minneapolis,2018-04-01T00:00:00Z,view of the old city,5,14,5,Parkerslake,"Reviewed April 10, 2018"
1557099615-69,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or750-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"the fortress is more impressive from the outside. inside, there is not a lot and the fortress lacks decoration or information. the views over the dubrovnik old town and the surrounding beaches are spectacular! it was fun to explore the inside, but swimming in the...more","Hobart, Australia",2014-06-01T00:00:00Z,views are amazing,3,66,74,LEOwens,"Reviewed June 10, 2014"
1557099662-252,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or570-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"its a long exhausting walk with lots of steps up and it gets hot so take bottles of water and pace yourself but once you get to the top you will realise it is well worth the effort!
the views are just spectacular!

it is...more","Tamworth, United Kingdom",2015-09-01T00:00:00Z,spectacular views,5,1003,473,poppitshelby,"Reviewed September 18, 2015"
1557099615-70,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or750-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,had a 2am swim in the waters at its feet. lovely to know game of thrones was a filmed right here! great fort and lovely warm waters.,"San Francisco, California",2014-05-01T00:00:00Z,swim at its feet,5,104,74,Tmaharaj,"Reviewed May 29, 2014"
1557099692-356,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or460-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,was here as part of the game of thrones walking tour and it offers absolutely gorgeous views of the old town and the surrounding areas. the tour itself is brilliant and a must if you are a fan of the show and or books. there...more,"Cork, Ireland",2016-06-01T00:00:00Z,part of game of thrones tour,5,224,86,aoifeo900,"Reviewed June 15, 2016"
1557099605-32,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or790-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,we decided to visit fort lovrijenac after reading the other reviews on trip advisor and were not let down! there are quite a few steps to climb up before reaching the fort but plenty of spaces to stop to take extra photos of the old...more,"London, England",2012-10-01T00:00:00Z,wonderful views over the old town. excellent!,5,25,38,fletch1969,"Reviewed October 7, 2012"
1557099783-707,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or110-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"city wall tickets include entry to this fort and if you have any energy left after walking the city walls, this is definitely worth a visit.","London, United Kingdom",2018-05-01T00:00:00Z,do it!,4,14,5,El_Jannah,"Reviewed June 17, 2018"
1557099639-155,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or660-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,set in a picturesque little bay over looking the walls of dubrovnik ...we ate at the restaurant close by called orphan overlooking the sea,uk,2015-04-01T00:00:00Z,stunning veiws,5,19,13,Carole P,"Reviewed May 6, 2015"
1557099799-770,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or50-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"visitied as part of a game of thrones tour, though would have visited anyway.

50 kunas entrance and if you keep the ticket you only pay 100 kunas to visit the wall within a 72 hour period.  not bad.

got fans will love it but...more",Scotland,2018-09-01T00:00:00Z,got fans will love it!,4,45,22,MonsoonScotland,"Reviewed September 22, 2018"
1557099778-691,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or130-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,walking along the walls that encircle the city was the highlight of our visit.  from the walls one has a great view not  only of the city but also of the coast line. our family was there over easter week-end  and were surprised how few...more,"Denver, Colorado",2018-04-01T00:00:00Z,wall around the city of dubrovnik,4,47,24,Marina H,"Reviewed April 30, 2018"
1557099754-600,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or220-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"if you buy a ticket for the walls (and you should), the is included in your ticket and it's one of the best views of the city","Charlottesville, Virginia, United States",2017-08-01T00:00:00Z,"great view of the city, included in wall ticket",5,14,7,Hayes H,"Reviewed August 31, 2017"
1557099657-226,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or590-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"there fort itself is just ok, but the city view from the top is very beautiful! you can use your wall ticket to get in for free or you can buy the ticket for 30 kuna. *keep your fort ticket than when you get your...more","Shanghai, China",2015-09-01T00:00:00Z,see the city from another angle,4,68,24,miucciasui,"Reviewed August 31, 2015"
1557099605-27,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or790-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"i counted 178 steps to climb up and everyone was worthwhile. interesting old fortress with spectacular views back over the walled city, (lovrijenac is outside the city). many scenes from latest season of a game of thrones were filmed here and in the old city","Farnham Common, United Kingdom",2013-03-01T00:00:00Z,king's landing,5,777,234,Chris P,"Reviewed March 14, 2013"
1557099807-802,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or20-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"this fort was part of our walking tour which gave us an insight in to the history of dubrovnik and also a tour of game of thrones locations 
there is a 50kuna entry fee but if you retain the ticket you have 72 hours to...more","Bishops Stortford, United Kingdom",2018-10-01T00:00:00Z,visit on a walking tour,5,85,29,sooze223,"Reviewed October 21, 2018"
1557099783-710,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or110-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"i recommend visiting this castle with a guide, who can tell you something about history of this place. it is much more interesting then walking around just with a camera. there are lots of nice views and good places to take a picture with your...more","Liberec, Czech Republic",2018-06-01T00:00:00Z,take a guide with you,4,12,7,suchic123,"Reviewed June 14, 2018"
1557099739-537,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or280-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,just a short walk from old town but mostly forgotten by many. quiet and atmospheric with great views.,"Chesterton, United Kingdom",2017-05-01T00:00:00Z,peaceful,5,121,33,Tracey W,"Reviewed May 29, 2017"
1557099810-805,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or10-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,the views from the fortress and the walk heading to the fortress are gorgeous. after spending time in the fortress make sure you walk around the grounds and look down at the other  cove. its so beautiful.,"Atlanta, Georgia",2019-03-01T00:00:00Z,great views,5,109,28,chrissaudademason,"Reviewed March 21, 2019"
1557099726-491,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or330-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,visited this fort on the game of thrones tour. lots of scenes have been shot here. it has the best view and we got to see the old city and the adriatic from a completely different angle. there are a lot of steps to climb...more,"Mumbai, India",2016-10-01T00:00:00Z,amazing,5,209,73,smb2011,"Reviewed November 7, 2016"
1557099673-292,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or530-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,it really is quite a few steps to get up to this fort but the view from the top is stunning - not just out over the city but also down into the small cove below the fort. you genuinely will feel like you're straight...more,"London, United Kingdom",2015-06-01T00:00:00Z,it's quite a climb but it's worth it!,5,881,340,KiaOraKiwi,"Reviewed November 18, 2015"
1557099746-571,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or250-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,its a bit of a climb up the steps but worth it as the views are amazing especially over the old town. there is very little in terms of facilitates. the cost was 50kuna each  but as an easier alternative to going round the walls...more,"Stockport, United Kingdom",2017-07-01T00:00:00Z,the views are amazing,4,130,70,Mike F,"Reviewed July 12, 2017"
1557099780-696,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or120-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,make sure you save your ticket from walking the city walls. we were able to get in the next day after doing the walls for free. the views are beautiful.  it is nice to see the old town from the other side.  there are two...more,"Castle Rock, Colorado",2018-06-01T00:00:00Z,tips for visiting the fort,5,282,107,Russell3939,"Reviewed June 5, 2018"
1557099749-579,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or240-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,for game of thrones fans this is the red keep. the entrance ticket is the same one you use to get into the city walls. there are beautiful views of the fort that you can see from the walls as well. if you are in...more,New Jersey,2017-08-01T00:00:00Z,got fans,4,1558,3273,OT4311,"Reviewed August 6, 2017"
1557099657-223,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or590-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"if you buy a ticket to the city walls and you keep your ticket you can use it to get a free pass to fort lovrijenac which is a great deal!.

as with the old city walls i advise going towards the end of the...more","London, United Kingdom",2015-08-01T00:00:00Z,great view of the old city,4,206,91,David I,"Reviewed September 2, 2015"
1557099768-651,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or170-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"this is great to look at from the outside and insider you get great views, both out to sea and over the old town. its an impressive military structure.  you get in free with your ticket for the walls","Edinburgh, United Kingdom",2017-11-01T00:00:00Z,great view - impressive structure,4,1370,306,ScottishTemplar,"Reviewed November 4, 2017"
1557099687-341,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or480-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"exit the old town via pile gate and walk straight up towards the bus stop/taxi rank. on your left you will see nautika restaurant and there's a flight of steps kind of behind it, these lead downwards towards the entrance to the fort plus game...more","mansfield, United Kingdom",2016-05-01T00:00:00Z,"magnificent structure, best views",5,74,56,samc522,"Reviewed May 19, 2016"
1557099657-232,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or590-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"nice little climb, part of the city wall tour, but not connected to old city wall.  very good view of the bay and city.  it looks very pretty in the night with good lighting effects.","Yorktown, Virginia",2015-08-01T00:00:00Z,nice view of the bay,5,65,14,Hampton_Lovetotravel,"Reviewed August 24, 2015"
1557099780-695,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or120-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,it is worth climbing this fort as it rewards you with stunning views over the old town of dubrovnik.,"Bournemouth, England, United Kingdom",2018-05-01T00:00:00Z,beautiful view of dubrovnik old town,4,272,101,OJG2013,"Reviewed June 8, 2018"
1557099602-22,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or800-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"i would have to admit that after walking the city walls, the last thing i wanted to do was climb up from sea level to fort lovrjenac.  the entrance is a bit tricky to find, but if you spot the sign outside (it says lovrjenac)...more","Washington, District of Columbia, United States",2012-06-01T00:00:00Z,"a hike of steps to get up, but a quiet view",4,62,53,Angellica M,"Reviewed July 8, 2012"
1557099607-33,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or780-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,nice view from lovrijenac tower is something worth all the stairs you have to climb. try it. the entrance is free with duubrovnik card.,"Zagreb, Croatia",2013-06-01T00:00:00Z,nice view,5,8,4,TihanaM,"Reviewed August 19, 2013"
1557099799-768,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or50-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,we did this after the city wall tour and its only a 15 min walk from the pile gate but in reality it was another world away from the noise and chaos of touristy dubrovnik. we had most of the fortress to ourselves and explored...more,"Pitmedden, United Kingdom",2018-07-01T00:00:00Z,one of the highlights of dubrovnik,5,273,72,Torkm68,"Reviewed September 24, 2018"
1557099692-362,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or460-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"steep steps up to the fort, but you can stop to admire the views. once inside it is lovely and cool. the best views are from the roof. fantastic views of the old city, and further a field.","Christchurch, New Zealand",2016-06-01T00:00:00Z,look down on old dubrovnik,5,42,25,Rozee328,"Reviewed June 6, 2016"
1557099626-107,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or710-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"loved this place, you get in with your city walls ticket and it has great views of the walls and the sea. great to sit and feel the cool breeze in piece and quiet away from the busy walls and main street. also a great...more","Holmfirth, United Kingdom",2014-09-01T00:00:00Z,great...tranquil escape away from the busy city!,5,126,64,773sarahs,"Reviewed September 12, 2014"
1557099713-440,https://www.tripadvisor.com/Attraction_Review-g295371-d523463-Reviews-or380-Fort_Lovrijenac-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"in our ongoing mission to find the best views of the old town, we finally took ourselves to the fort and were not disappointed. whilst it looks, and is, imposing, we were surprised how easy it was to climb with a couple of places to...more","Hailsham, United Kingdom",2016-08-01T00:00:00Z,beautiful views of the old town,4,10,5,juliat349,"Reviewed August 29, 2016"
