ï»¿web-scraper-order,web-scraper-start-url,reviewText,location,date,reviewTitle,rating,reviewsWritten,numberThanks,username,reviewedWhen
1557164709-1978,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or110-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,as with other places in ireland there are lovely views and some great walks here. also there is real history from fishing though out the ages and also lime kilns. this is also a set for the program game of thrones and theres a picture...more,"Burton upon Trent, United Kingdom",2018-05-01T00:00:00Z,stunning views and game of thrones,5,133,29,220geoffreyp,"Reviewed May 9, 2018"
1557164618-1669,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or420-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"recently, ballintoy harbour has become famous because it was the set of game of thrones tv series. i hardly suggest to park the car near the church on the top of the hill and enjoying the short walk to the harbour. you may see the...more","Tione di Trento, Italy",2016-02-01T00:00:00Z,must stop of a norther ireland tour,5,36,17,981michelap,"Reviewed February 21, 2016"
1557164685-1900,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or190-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,when you do the coastal causeway drive...you must do this place.  to get to it it is a bit hairy of a drive.  the side road has hair-pin turns that go down a steep drive. but is so worth it when you get to the...more,United States,2017-08-01T00:00:00Z,the best of the best- true beauty,5,169,44,shirley b,"Reviewed August 18, 2017"
1557164601-1607,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or480-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"in the 18th century, this harbour was used to be a local mining and quarrying industries purposes but today is a fishing harbour and for tourist attractions. rich in rare plants and bird watching too.","Kota Kinabalu, Malaysia",2015-07-01T00:00:00Z,windy harbour,4,520,505,yfylou,"Reviewed August 20, 2015"
1557164694-1935,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or160-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"my wife grew up a few miles away and i have come for nearly 30 years. dropping down from the church, this is somewhere very special even without got attaching to it. it is a different world. spend time and watch what is going on....more","Gloucester, United Kingdom",2017-09-01T00:00:00Z,we love it,5,174,47,Mr_Pab_2016,"Reviewed September 13, 2017"
1557164630-1710,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or380-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"nice wee harbour, road down is tight for cars. nice wee cafe for cake! nice walks. great on winter nights when you can see the northern lights!","Portadown, United Kingdom",2016-06-01T00:00:00Z,nice harbour,4,25,16,sammiep14,"Reviewed June 11, 2016"
1557164706-1972,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or120-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,i have visited this location a few times and even on a horrible day i just love to walk around.  there is a lovely cafe which serves good food at decent prices.,"Portstewart, United Kingdom",2017-10-01T00:00:00Z,worth a visit,5,43,10,Causeway Coast R,"Reviewed February 27, 2018"
1557164663-1817,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or270-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,myself and my boyfriend came here when we did our own got tour. it was one of the places we spent the least amount of time but was still lovely. got a tad soaked from the waves crashing over the rocks but was still a...more,"Belfast, United Kingdom",2017-03-01T00:00:00Z,third stop on got tour,4,35,8,Nuala D,"Reviewed March 21, 2017"
1557164601-1612,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or480-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"well, we were there because of game of thrones but it was a nice visit even though i didn't recognise the harbour as pyke. we were there on a rough and rainy november day and that only added to the atmosphere of the dramatic, rough...more","Bonn, Germany",2014-11-01T00:00:00Z,dramatic little harbour,4,32,8,586ceciliem,"Reviewed August 13, 2015"
1557164630-1708,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or380-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"i absolutely love this little picturesque harbour, it has amazing dramatic scenery as you walk round the beach area. i've been lucky to be there when fishermen have come in and watched them gut and sell the fish on the harbour side. one of my...more","Birmingham, United Kingdom",2016-06-01T00:00:00Z,lovely harbour,5,253,51,Mumpays,"Reviewed June 18, 2016"
1557164663-1818,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or270-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"although the harbour area is currently getting some work done to it and was fenced off, the overall ambience of this place is fantastic. we were able to see some wild birds which we hadn't seen before which added to our enjoyment. because we visited...more","Leyland, United Kingdom",2017-03-01T00:00:00Z,beautiful place,5,182,77,Lizand30,"Reviewed March 18, 2017"
1557164615-1659,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or430-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"if  you are in the area this is worth your time to visit ballintoy harbour.  the road is narrow, steep and a hold-your-breath experience but worth the effort.","Youngstown, Ohio",2015-11-01T00:00:00Z,off the beaten path....,5,165,30,92teresitah,"Reviewed December 23, 2015"
1557164656-1804,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or290-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,you don't have to be a game of thrones fan to come here. down the end of a windy road that seems to lead nowhere is a beautiful little harbour with the most excellent tea house serving lunches and cakes (and oh - what cakes!)....more,"Sydney, Australia",2016-09-01T00:00:00Z,another  beautiful location,4,78,33,Noel H,"Reviewed October 8, 2016"
1557164663-1822,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or270-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,this harbour is beautiful.  a windy road with a few hairy moments to get down sets the scene for breathtaking scenery.  toilets are available and it was so relaxing to take in all of the scenery.  a must see for all.  ann episode of game...more,"Belfast, United Kingdom",2017-02-01T00:00:00Z,hidden gem,5,12,2,SparkyBen10,"Reviewed February 23, 2017"
1557164624-1695,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or400-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"whilst visiting our family,they took us for a trip to this lovely harbour which they often talk about. what a surprise...lovely views and plenty of rocks to climb as my husband found out courtesy of the grandchildren,and of course it is ""game of thrones"" country...more","Gateshead, United Kingdom",2016-04-01T00:00:00Z,"""beautiful.... and scenic !!""",5,9,14,june s,"Reviewed April 21, 2016"
1557164726-2043,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or50-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"great scenery, just a little off the main road.  well worth traveling the very narrow road to the harbour.  not a tremendously crowded location, many may skip it, but i believe it was a filming location for game of thrones.  must see.","Madison, Alabama",2018-08-01T00:00:00Z,beautify harbour,4,132,48,UncleChuck,"Reviewed September 26, 2018"
1557164663-1821,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or270-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"i've read a few comments on line about how difficult it is to get to ballintoy harbour. not sure what the big deal is. yes, the road curves around here and there, and you have to be careful if you meet an oncoming car, but,...more","Lawrenceburg, IN",2016-10-01T00:00:00Z,"quaint little harbour; worth a stop, and got fans will love it",4,309,288,Linerguy,"Reviewed February 24, 2017"
1557164723-2028,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or60-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"a beautiful little natural harbour off the beaten track. the road down to it is a little narrow and tricky, but thatâ€™s part of the fun. take your time and itâ€™s fine. thereâ€™s a decent car park when you get there. the cafe is excellent....more","Belfast, United Kingdom",2018-09-01T00:00:00Z,a little gem on the north coast,5,68,14,foi5002,"Reviewed September 4, 2018"
1557164561-1468,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or620-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"have visited many times and never tire of this lovely place, plus lovely food in quaint cafe with pleasant staff",Ballymena,2013-07-01T00:00:00Z,peaceful beautiful spot,5,70,40,Greygirl2,"Reviewed July 31, 2013"
1557164674-1857,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or230-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"loved this little harbor.  could literally spend hours there poking around the rocks, beach and tidal pools.  nearly did with my 14 yr old.  but we got hungry.  definitely worth the visit.","Niceville, Florida",2017-07-01T00:00:00Z,"quaint harbor, with surprises",5,3,1,timc026,"Reviewed July 1, 2017"
1557164594-1593,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or500-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,a beautiful little place that we found quite by accident when staying nearby. we went in the evening when everything was closed but the sunset was beautiful. the road in was very steep and very wiggly. not really suitable for large vehicles.,"Bedford, United Kingdom",2015-07-01T00:00:00Z,a nice little place,4,49,26,SallyS844,"Reviewed July 17, 2015"
1557164621-1677,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or410-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"very quaint little harbour, interesting drive down to it but once your there its fab! the car park it near enough sea level!! 
you must visit the rock kitchen while your there, the food is superb and portions are huge!! ðÿ˜‚","Liverpool, United Kingdom",2016-04-01T00:00:00Z,quaint!,5,34,8,paulgallagher83,"Reviewed April 14, 2016"
1557164663-1823,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or270-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"nestled down a short road from the coastal causeway follow the signs for harbour. upon arrival your jawbone is sure to drop with the scenary, engulfed in history as far back into the neolithic times. recently they shot many scenes for the game of trones....more","Cork, Ireland",2017-02-01T00:00:00Z,spectacular scenary,5,191,118,royclarke61,"Reviewed February 22, 2017"
1557164630-1707,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or380-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"they filmed part of game of thrones here, and it does have a midieval feel to it.  just a harbor and some caves, but some good history and very picturesque.  there was a game of thrones tour going on while we were there.  amazing cake/pie/sweets...more",california,2016-06-01T00:00:00Z,fun place for a brief visit,5,220,98,harvey44,"Reviewed June 19, 2016"
1557164624-1692,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or400-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we come here when we are in ni, it's our first stop because of its tranquil beauty, the views and the feeling that you have landed in a different time and place. not to be missed.","Wirral, United Kingdom",2016-04-01T00:00:00Z,most beautiful spot on the ni coast,5,68,23,MelnNige,"Reviewed April 26, 2016"
1557164566-1489,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or600-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"well worth a look. it was quite windy when we went so the waves were breaking on the rocks.the little cafe was great, good food at a reasonable price and homemade cakes to die for. this is a location for the game of thrones tv...more","Lymington, United Kingdom",2013-11-01T00:00:00Z,ballintoy harbour,4,146,58,MrsA64,"Reviewed November 10, 2013"
1557164578-1533,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or560-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"what a beautiful, little harbour. no wonder they chose it for game of thrones. i could have sat there all day. a bit blustery on the day we went, but very picturesque.","Olton, United Kingdom",2014-08-01T00:00:00Z,i could have stayed all day!,5,54,22,PaulaF699,"Reviewed August 19, 2014"
1557164572-1510,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or580-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"if you can bear the windy road down to the harbour (drive very carefully!) the resulting harbour is a pretty little haven, secluded and peaceful, with beautiful walks and scenery and if you can, stop for a cuppa and some food in the wonderful cafã©!","Portrush, United Kingdom",2014-06-01T00:00:00Z,peaceful and pretty,5,61,43,Fiona D,"Reviewed June 14, 2014"
1557164671-1852,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or240-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,love game of thrones and to go to such a beautiful location where it has been filmed is just amazing.,null,2017-05-01T00:00:00Z,what a beautiful place,5,23,1,Julie B,"Reviewed June 1, 2017"
1557164635-1728,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or360-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"cracking little retreat to what is such a lovely little harbour .
lovely drive down to the harbour with plenty of parking and public toilets . 
we were too early for the small cafe/ shop to be open but the menu looked good .
i...more",scotland,2016-07-01T00:00:00Z,cracking spot,5,130,35,pug1309Scotland,"Reviewed July 19, 2016"
1557164592-1585,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or510-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,made famous recently by hbo's 'game of thornes' this quaint harbour is still relatively unspoilt. the surrounding scenery is wonderful and is part of the causeway coastal path.  there is also a cafe at the harbour.,"Loughborough, United Kingdom",2015-06-01T00:00:00Z,worth a visit,4,108,26,jennie w,"Reviewed June 10, 2015"
1557164586-1558,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or530-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"took a wee scoot down here yesterday for 15 minutes, after visiting whitepark bay, with the kids. the waves were hitting the rocks so hard i reckon they were spraying upwards to 40 feet.  the scenery was up there with anywhere i've been. every couple...more","Larne, United Kingdom",2015-04-01T00:00:00Z,best free attraction in northern ireland,5,2,4,Andy K,"Reviewed April 9, 2015"
1557164604-1621,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or470-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,visited on an august sunday which probably wasn't the best day to choose. steep twisty road down from the causeway route. limited parking and only one small cafe. not much to see but very picturesque. was a location on tv series game of thrones (...more,"Leicester, United Kingdom",2015-08-01T00:00:00Z,pretty but crowded,3,95,49,Pandamiles,"Reviewed August 25, 2015"
1557164594-1588,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or500-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,this place would be so easy to miss but worthwhile walking around and has lovely views. the harbour is clean and well maintained and the caves nearby are worth a look.,"Aberdeen, United Kingdom",2015-07-01T00:00:00Z,pretty place,5,144,59,Scottax,"Reviewed July 20, 2015"
1557164706-1967,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or120-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,we visited ballintoy harbour to see where the scenes for game of thrones were filmed. we didnâ€™t expect it to be such a nice place just to hang out. beautiful scenery and we enjoyed watching the waves crash over the rocks. we saw one older...more,"Tampa, Florida",2018-03-01T00:00:00Z,wish we had more time,5,28,62,Baybeblue,"Reviewed April 8, 2018"
1557164624-1690,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or400-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"lovely family day out with our children aged 15 & 13, and our wee staffy. lots of walking, the scenery was amazing, but the weather wad good which helped! see our photos","Belfast, United Kingdom",2016-05-01T00:00:00Z,simply beautiful,5,19,8,leadee8,"Reviewed May 2, 2016"
1557164694-1927,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or160-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we were in the area so stopped of here before heading back to belfast. 

was a lovely little harbour and the views were just amazing. if your in the area definately worth stopping by for a walk about and some photos","Newcastle upon Tyne, United Kingdom",2017-09-01T00:00:00Z,lovely tranquil place,4,103,115,beee1986,"Reviewed September 20, 2017"
1557164721-2017,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or70-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"this is a picture postcard harbour surrounded by a stunning coastline. 've never seen game of thrones, but i can absolutely understand why they would use this part of the world as a film location for certain episodes.","Chislehurst, United Kingdom",2018-08-01T00:00:00Z,"lovely alcove, stunning coastline",5,142,76,byrninrubber,"Reviewed August 19, 2018"
1557164723-2033,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or60-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"arrived early evening, not busy, ample parking. coffee shop closed. beautiful scenery, a few people fishing, so peaceful. a return visit after 3 years, still my favourite place in ni. lovely easy walk around rocks and path.","Bedfordshire, United Kingdom",2018-08-01T00:00:00Z,best place ever,5,38,17,lizzygf,"Reviewed August 23, 2018"
1557164726-2046,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or50-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,wanted to see the iron islands. a lovely little harbour with plenty of parking. a narrow windy road to get there but certainly worth it. lots of info for game of thrones fans with picture relating to area. very busy when we were there but...more,null,2018-09-01T00:00:00Z,got,5,78,18,Ian M,"Reviewed September 7, 2018"
1557164718-2012,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or80-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"enjoyed the picturesque harbour, unspoilt by development. liked the links to game of thrones and the iron islands. kids were playing in the water and caves. a pleasant afternoon.","Avignon, France",2018-05-01T00:00:00Z,a lovely spot,5,13,2,mccormick1,"Reviewed July 10, 2018"
1557164685-1905,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or190-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,this place is a small beautiful harbour  made famous with the got series. it's a nice place if you are into fishing. nice views from the approach road.,"Goa, India",2017-08-01T00:00:00Z,small beautiful harbour,4,46,9,ErrolSaldanha,"Reviewed August 12, 2017"
1557164703-1960,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or130-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we left  belfast and opted for the a2 road along the east coast. it only took a little longer vs the motorway. we stopped for lunch before checking into our rental cottage nearby. well work a stop, beautiful !","Tampa, Florida",2017-12-01T00:00:00Z,worth a vist !,5,306,64,Soccermike1015,"Reviewed December 21, 2017"
1557164668-1840,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or250-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,i visited this attraction with some friends from london who had never been to ireland.  this place was a particular favourite for them as we walked around the harbour and admired the wonderful views and scenery.  it's an 'interesting' drive down the road to the...more,"Belfast, United Kingdom",2017-04-01T00:00:00Z,wonderful location,4,284,107,Baylander,"Reviewed May 4, 2017"
1557164668-1838,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or250-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"lovely spot to visit on the causeway costal route in north antrim.
good parking, toilets and a lovely little cafe, selling homemade cakes and refreshments. 
well worth a visit!","Grantown-on-Spey, United Kingdom",2017-05-01T00:00:00Z,a little hidden gem!,5,76,32,plt99,"Reviewed May 17, 2017"
1557164653-1787,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or300-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,this is probably one of the most underrated sights i have ever visited. we were completing the causeway coastal route and the visit here was simply due to the game of thrones connection! it is so much more than that! it is an incredibly serene...more,"Dungarvan, Ireland",2016-05-01T00:00:00Z,causeway coastal route,5,23,18,252karinal,"Reviewed October 2, 2016"
1557164700-1951,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or140-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,just absolutely beautiful. it is a must visit. amazing views and landscapes. really enjoyed our time here strolling around inhaling the sea salt smell and admiring the views,null,2017-11-01T00:00:00Z,stunning,5,41,14,Dora1Dora,"Reviewed November 1, 2017"
1557164638-1746,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or350-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"twisted steep hill down to view this location. a small fishing harbour, and it is one of the  film locations of the game if thrones film.","Derry, United Kingdom",2016-07-01T00:00:00Z,refreshing  experience,4,192,80,celtictiger_7,"Reviewed July 23, 2016"
1557164668-1837,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or250-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,this is a lovely harbour to look out at when having a picnic in the car or sitting out.i wouldn't recommend the red door cafã© on the road down to the harbour as the food isn't at all nice and is expensive.even the cafã© down...more,United Kingdom,2016-07-01T00:00:00Z,a lovely surrounding harbour to visit.,3,95,52,naomihaugh543,"Reviewed May 18, 2017"
1557164656-1805,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or290-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,it was an interesting little harbour - especially for game of thrones fans. the information boards were well done,"Daventry, United Kingdom",2016-09-01T00:00:00Z,nice llittle harbour,4,77,32,ElleryQueen2013,"Reviewed October 5, 2016"
1557164615-1662,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or430-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,one of favourite spots in northern ireland. incredible atmosphere of by gone time. narrow winding access road. in early june we did not have any crowds. just 5 cars there and a small coach leaving as we came down the narrow road. the game of...more,sydney,2015-06-01T00:00:00Z,such a beautiful hideaway piece of irish history,5,352,209,citfancier,"Reviewed December 9, 2015"
1557164718-2007,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or80-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,we didn't expect much of ballintoy harbour but being in the area we decided to still go and have a look and it was really a lovely place to visit. all the small islands and rock in the area make it a very special spot...more,"Biel, Switzerland",2018-07-01T00:00:00Z,cute harbour and beautiful views,4,98,34,chchch2016,"Reviewed July 28, 2018"
1557164712-1988,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or100-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"game of thrones fans will love it here
(pike harbour / iron islands)

the views are spectacular all the way down from the top to the carpark below 

this really is a must see of doing a giants causeway tour

and its free 

thrre is...more","Newtownabbey, United Kingdom",2018-05-01T00:00:00Z,amazing views of the small harbour,5,122,182,Belfastgaint,"Reviewed May 30, 2018"
1557164671-1856,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or240-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"i love it here, small cafã©, a beach for paddling, walks along the coast, very small harbour (got filmed scenes here) but it is more about the atmosphere here, the strange rock formations and hillocks, really quite special, lovely walks to the left of the...more","Wellesbourne, United Kingdom",2017-05-01T00:00:00Z,just amazing,5,14,4,TBS1971,"Reviewed May 21, 2017"
1557164581-1539,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or550-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we have been here a number of times over the years ,last time was in june weather was great .every time we are up at the north coast.we make a point of visiting this lovely place,great place to relax have a cupa take in the...more","County Down, United Kingdom",2014-06-01T00:00:00Z,a place to take a break enjoy the view,5,67,42,Joe B,"Reviewed October 27, 2014"
1557164633-1721,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or370-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"if you are in the area this harbour is a must.
idyllic location, with the breeze in your face & the fantastic smell of the ocean great little cafe too. plenty of parking spaces and accessible clean toilets.","Manchester, United Kingdom",2016-07-01T00:00:00Z,must visit,5,97,36,DinnerWithFiona,"Reviewed July 3, 2016"
1557164706-1968,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or120-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"beautiful, picturesque wee fishing harbour with lime kiln and small cafe (cash only but excellent service). best of all, coaches can't get down here!","Navan, Ireland",2018-04-01T00:00:00Z,beautiful,5,9,2,HeatherT1674,"Reviewed April 2, 2018"
1557164718-2016,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or80-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,a very beautiful spot with lovely scenic walks on this part of the causeway coast. lots to see and enjoy with shop for refreshments.,"Coventry, United Kingdom",2018-06-01T00:00:00Z,a truly beautiful location.,5,217,51,DGD3020,"Reviewed June 28, 2018"
1557164700-1949,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or140-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"great scenery - beautiful area.    game of thrones fans will notice this area as part of the iron islands and where theon re-meets his sister, yara.     we crawled over the rocky structure and watched the waves crash for a good long while, mesmerising.","Melbourne, Australia",2017-07-01T00:00:00Z,stunning views,5,20,12,Cyn2Uno,"Reviewed November 6, 2017"
1557164572-1515,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or580-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"what a wee gem, hidden off the north antrim coast road! look for the distinctive white church of ireland church and follow the lane marked ballintoy down and around the twisting turns to a treasure-trove of adventure! there are two caves, both thought to have...more","Nampa, Idaho",2014-05-01T00:00:00Z,visit ballintoy harbor fore sure and heed these suggestions!!,5,155,197,Irishwriter1916,"Reviewed May 23, 2014"
1557164569-1503,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or590-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"this harbor is now known for its part in the game of throne series. 

it was raining when we got there. we tried to shoot the waves. the harbor itself is very beautiful with some boats docked and fishing nets on the sand.

you can...more","Manila, Philippines",,be ready to watch the waves splash on the beautiful rocks,4,73,40,CatChoachuy,"Reviewed April 5, 2014"
1557164706-1969,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or120-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,fantastic views at this lovely harbour. wonderful cafe with a huge selection of homemade cakes. definitely worth a visit.,"Weston super Mare, United Kingdom",2018-03-01T00:00:00Z,lovely harbour,4,166,42,tinab751,"Reviewed March 30, 2018"
1557164551-1450,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or650-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we got to visit this location on our tour with taxi tours ni, we got to ballintoy as one of our first stops and it did not disappoint the scenary is unreal and the antrimcoast is a beautiful spot",null,2019-02-01T00:00:00Z,very interesting photogenic locaation,5,2,0,JohnCarter0991,Reviewed 2 weeks ago
1557164598-1601,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or490-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"spent two lovely days with my family in ballintoy harbour. we were rock pool fishing, climbing on the rocks, swimming in the sea, bird watching, exploring the caves and just enjoying taking in the lovely scenery all round. we also enjoyed tea and coffee to...more","Ballinasloe, Ireland",2015-08-01T00:00:00Z,our favourite beach in county antrim!,5,147,128,ClareO240,"Reviewed August 9, 2015"
1557164648-1768,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or320-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"this place is quite magical. beautiful littl coves, and rock pools to explore on a lovely day and don't leave without stopping for cake at roarks.","London, United Kingdom",2016-08-01T00:00:00Z,delightful harbour on the antrim coast,5,70,18,Debbie R,"Reviewed August 30, 2016"
